"","Bacteroides_thetaiotaomicron","Faecalibacterium_prausnitzii","Bacteroides_fragilis","Fusicatenibacter_saccharivorans","Dorea_longicatena","Intestinimonas_butyriciproducens","Anaerostipes_hadrus","Collinsella_aerofaciens","Blautia_obeum","_Clostridium__scindens","Alistipes_finegoldii","Dielma_fastidiosa","Eubacterium_ramulus","Clostridium_paraputrificum","Bifidobacterium_bifidum","Bifidobacterium_breve","Bifidobacterium_animalis","Lactobacillus_acidophilus","Lactobacillus_gasseri"
"sub_9002000001322425LL",0.03042,2.09106,0,0.145,4.04938,0,11.14612,8.47366,0.2685,0,0.02224,0,0.58525,0,0,0,0,0,0
"sub_9002000001323431LL",0,1.72744,0,1.86111,2.65088,0,0.46723,2.66838,0.47275,0,0.09454,0,0.08449,0,0,0,0,0,0
"sub_9002000001323502LL",0,0.28063,0,1.43302,1.96709,0.01871,1.48746,7.4994,2.51922,0,0.01039,0,0.03612,0.15229,0,0,0,0,0
"sub_9002000001323736LL",0.17871,7.46548,0.15883,2.59867,2.44769,0,5.38787,2.48367,0.29644,0,0.0272,0,0.64179,0,0,0,0,0,0
"sub_9002000001323816LL",0.00416,5.23816,0.01396,5.96765,5.58353,0.0396,10.18506,8.65796,1.16153,0,0,0,0,0,0,0,2.31419,0,0
"sub_9002000001324090LL",0,4.80277,0,2.75794,9.73248,0,2.51435,16.68099,0.87055,0,0.04303,0,0.16758,0,1.25692,0,11.83365,0,0
"sub_9002000001325507LL",0,2.46216,0,5.6773,7.84876,0,2.49929,13.70196,5.6431,0,0,0,0.25016,0,0,0,0,0,0
"sub_9002000001326836LL",0,3.16438,0,2.77991,3.23091,0,2.98248,4.30275,1.99234,0,1.51071,0,0.08897,0,0,0,4.23472,0,0
"sub_9002000001327252LL",0,4.65478,0,12.54401,6.74311,0,6.56665,12.38523,5.87377,0,0.1005,0,0.90365,0,0,0,0,0,0
"sub_9002000001327299LL",0.00569,6.51966,0,13.61088,2.26229,0,2.35093,4.61039,2.37661,0,0,0,0.42737,0,1.58882,0,0.01382,0,0
"sub_9002000001328160LL",0.0343,1.46832,0.14974,2.35026,1.10321,0,11.81274,16.09362,1.25929,0.00057,0.00188,0.02628,1.17224,0,0,0,0,0,0
"sub_9002000001330356LL",0.13622,11.81922,0,2.09907,2.7373,0.00102,1.499,4.0911,0.65873,0,0.01094,0,0.25303,0,0,0,0,0,0
"sub_9002000001330810LL",0,2.53952,0,1.19082,4.9437,0,5.66344,8.38516,2.81421,0,0,0,0.45263,0,0,0,0,0,0
"sub_9002000001331184LL",0,8.80501,0,6.39292,2.50979,0,1.97447,6.14015,0.53164,0,0.15191,0,0.07994,0,0,0,0.05892,0,0
"sub_9002000001331460LL",0.11233,12.2887,0,6.63291,4.08599,0,5.37887,1.09742,0.46093,0,0.06412,0,0,0,0,0,8.37321,0,0
"sub_9002000001332172LL",0.0436,9.02576,0,0,4.56034,0,0.21609,11.1757,4.11235,0,0.35684,0,0.28243,0,0,0,0,0,0
"sub_9002000001333492LL",0,9.4292,0,8.46529,1.66273,0,1.61453,1.97205,2.11692,0,0,0,0.59589,0,0,0,0.04999,0.16264,0
"sub_9002000001333895LL",0.29113,7.55406,0,8.24145,0.58125,0,1.95557,4.57771,0.69653,0,0.00171,0,0.37532,0,3.45368,0,0,0,0
"sub_9002000001334014LL",0.22442,7.81773,0,0.26105,2.26178,0,0.18323,0.03656,0,0,0.00838,0,0.5475,0,0,0,0,0,0
"sub_9002000001334186LL",0.00334,4.77798,0,1.249,4.4872,0,1.65493,17.2244,2.67051,0,0,0,0.16329,0,0,0,0,0,0
"sub_9002000001334408LL",0,2.92425,0,9.37328,1.94478,0.09341,7.07853,0.95955,0.07355,0,0.0317,0,0.23109,0,0,0,0,0,0
"sub_9002000001335334LL",0,4.64033,0,2.66219,4.06953,0,1.53109,13.53349,2.01452,0,0,0,0.30267,0,0,0,0,0,0
"sub_9002000001335657LL",0.03385,7.2316,0,1.36763,4.73849,0,0.56729,7.63457,1.61619,0,0.01427,0,0.25531,0,0.00569,0,0,0,0
"sub_9002000001336000LL",0,1.24077,0.03467,0.6264,0.03238,0,1.59337,6.33036,0.2134,0,2.72982,0,0,0,0.65618,0,0,0,0
"sub_9002000001336082LL",0.7172,5.06484,0,3.04694,5.19761,0.00083,0.26108,0.24305,0.00198,0,0.11471,0.00577,0,0,8.39117,0,0,0,0
"sub_9002000001336350LL",0.20739,4.81279,0,5.31579,2.46526,0,3.70598,6.99353,1.50312,0,0.00105,0,0.30391,0,0,0,0.24991,0,0
"sub_9002000001336500LL",0.32026,12.1219,0,4.14786,3.65622,0,6.28048,3.22643,1.02707,0,1.36229,0,0.79094,0,0,0,0,0,0
"sub_9002000001336618LL",0.05508,9.29739,0,3.69275,1.6627,0,2.17224,2.8448,0.66569,0,0.03076,0,0.12451,0,0,0,0,0,0
"sub_9002000001337007LL",0.16763,13.08372,0,4.75223,3.99846,0,6.54847,5.43167,0.77784,0,3.46767,0,0.43835,0,0,0,0.00083,0.44142,0
"sub_9002000001337277LL",0.01835,5.18116,0,1.80497,8.87112,0,0.10221,13.57059,2.25892,0,0,0,1.04684,0,0,0,0,0,0
"sub_9002000001337535LL",0,8.68052,0,0.50492,8.38532,0,3.04755,5.38836,2.18215,0,0,0,0.38092,0,0,0,0.01635,0,0
"sub_9002000001338013LL",0,8.84006,0,3.56848,2.49595,0,0.65811,0.21285,1.29676,0,1.12861,0,0.64224,0,0,0,0,0,0
"sub_9002000001338180LL",0.22312,3.95595,0,2.33853,1.21061,0,1.12687,2.08188,0.40834,0,0.14954,0,0.00147,0,0,0,2.5619,0,0
"sub_9002000001338416LL",0.33862,9.27408,0.30575,3.87985,2.73363,0,1.27673,5.3871,1.49612,0,0.04133,0,0.09412,0,0.49444,0,0,0,0
"sub_9002000001338480LL",0.08785,5.18485,0.04572,1.10339,2.38718,0,0.52392,2.89612,0.25617,0,0.54614,0,0.23593,0,1.43355,0,0,0,0
"sub_9002000001338659LL",0,7.04918,0,2.95082,1.67585,0.00625,2.5358,2.61433,3.00047,0,0.32547,0,0.35496,0,0,0,0,0,0
"sub_9002000001338668LL",0.06056,3.52716,0.01891,0.0015,0.00657,0,0.93544,1.27572,3.69256,0,0.03749,0,0,0,2.8415,0,0,0,0
"sub_9002000001339001LL",0,0.5794,0.08064,2.23454,5.70252,0.02931,5.53904,30.64942,0.5666,0,0.95863,0,0.08623,0,0,0,0,0,0
"sub_9002000001339140LL",0.00142,3.47016,0.00201,6.03128,3.28801,0,11.55652,0.00151,0,0.00053,0.0351,0.01243,3.18519,0,0,0,0,0,0
"sub_9002000001339422LL",0.14007,8.0303,0,3.01223,7.6524,0,4.66356,6.84254,1.11876,0,0.02447,0,0.12159,0,0,0,0,0,0
"sub_9002000001339431LL",0.45737,5.8891,0,5.34141,4.13803,0.02682,2.16938,5.16754,3.01373,0,0.18241,0,0.23948,0,5.90652,0,0,0.01791,0
"sub_9002000001339905LL",0,2.52188,0,12.67625,4.93823,0,12.10106,9.01224,1.72539,0,0.16098,0,0.52012,0,0,0,0,0,0
"sub_9002000001340370LL",0.0579,7.49064,1.10293,4.51282,6.03683,1.27369,0.45373,1.66226,0,0,0.00776,0,0,0,1.46437,0,0,0,0
"sub_9002000001340924LL",0,7.12247,0,4.3422,8.36661,0,2.26642,14.53875,3.2165,0,0,0,0.05087,0,0,0,0,0,0
"sub_9002000001341467LL",0.22739,12.39491,0,1.51385,6.00592,0,1.71288,6.86101,7.10921,0,0.1258,0,0.62574,0,0,0,0,0,0
"sub_9002000001341879LL",0,7.70849,10.98818,2.38946,3.95475,0.17706,0.08683,0,0.01439,0,1.83425,0.00237,0.02165,0,0.5011,0,0,0,0
"sub_9002000001342061LL",0,0.74834,0.07666,10.80406,0.33225,0,4.76629,7.15293,0.60418,0,0.09815,0.01085,0.18764,0,0,0,0,0,0
"sub_9002000001342203LL",0.00809,9.3984,0,3.81808,3.09514,0,0.35966,3.3602,1.18705,0,0.08134,0,0.14321,0,6.03403,0,0,0,0
"sub_9002000001342660LL",0.12429,7.26267,0,4.30463,4.14049,0.01745,1.09332,2.95883,1.97784,0,0.03887,0,0.3366,0,0.1531,0,0,0,0
"sub_9002000001342983LL",0.00152,0.07698,0,2.47932,8.16078,0,3.04416,0.01482,0.27031,0,0,0.00158,0.1019,0,0,0,0,0,0
"sub_9002000001343004LL",0.17989,1.97924,0,1.8501,4.44171,0,0.24494,4.39937,1.47172,0,0.00468,0.10897,0,0,0.23254,0,0,0,0
"sub_9002000001343407LL",0,5.34923,0,3.78843,6.99734,0,0.03495,0.63814,0.27343,0,0.28765,0,0.16569,0,0,0,0,0,0
"sub_9002000001343701LL",0.10515,2.55331,0,0.80809,1.51504,0.00154,2.2345,1.57875,0.88696,0,0.01466,0.14405,0.20729,0,0,0,0,0,0
"sub_9002000001343962LL",0.88733,7.39794,0.0653,9.98373,1.78247,0,1.90459,2.9762,0.88921,0,1.6027,0,0.71067,0,0.67789,0,0,0,0
"sub_9002000001344389LL",0.05663,13.63727,0.0301,4.2701,3.69592,0,2.8009,3.07613,3.52643,0,0.01681,0,0.17231,0,1.83961,0,0,0.08006,0
"sub_9002000001345107LL",0,10.06892,0,2.8744,1.5949,0,0.76572,2.33083,0.63387,0,0.25868,0,0.03891,0,1.40332,0,0,0,0
"sub_9002000001345635LL",0.13053,1.39514,0.73231,7.45569,3.03779,0,7.11336,6.17855,1.33723,0,0.49347,0,0.17355,0,5.02014,0,0.07265,0,0
"sub_9002000001345690LL",0.03203,1.86539,0,4.14217,4.17278,0,0.95378,10.6446,1.96705,0.0028,0,0,0.19477,0.00194,3.81335,0,0,0,0
"sub_9002000001346051LL",0.01758,7.92978,0,1.81233,1.61876,0,0.74611,5.51061,0.04799,0,0.05079,0,0.2469,0,0,0,0,0,0
"sub_9002000001346540LL",0,1.89588,0,3.04934,6.51686,0,6.23526,22.18883,2.156,0,0,0,0.82642,0,0,0,0,0,0
"sub_9002000001347021LL",0.04479,4.02103,0.22846,7.21413,6.79267,0.00851,8.10271,6.72296,6.73461,0,6.57533,0,0.19904,0,0,0,3.75668,0.34076,0
"sub_9002000001347611LL",0.01679,7.01658,0,1.38233,5.21983,0,0.7565,15.15506,0.61136,0,0.04213,0,0.24548,0,5.37167,0,0,0,0
"sub_9002000001348430LL",0,10.82789,1.20801,9.59334,0,0.00095,8.4776,4.85928,0,0,0.05133,0,0.47464,0,0,0,0,0,0
"sub_9002000001348664LL",0.03234,6.73558,0.75847,1.31158,2.58705,0,3.9821,14.37253,5.09036,0,0.71917,0.00941,0,0,0,0,0,0,0
"sub_9002000001348870LL",2.02428,8.28068,0.30416,6.53172,3.70137,0,1.22393,4.19938,1.82069,0.00755,1.37599,0,0,0,0,0,0,0,0
"sub_9002000001349142LL",0.01591,5.73027,0,3.27841,1.58512,0,0.23588,9.28247,0.58806,0,0.01229,0,0.06093,0,3.75908,0,0.75769,0,0
"sub_9002000001349429LL",0,4.07889,0,0.72867,1.52466,0,0.00342,5.95366,0.73847,0,0,0,0.02626,0,2.54568,0,0,0,0
"sub_9002000001349877LL",0.29897,11.00215,0.50723,4.20994,2.78412,0,2.76264,3.80906,0.92111,0,0.28246,0,0.33398,0,0,0,0,0,0
"sub_9002000001349975LL",0.03154,5.21136,0,2.74396,1.42902,0,0.93425,13.48007,7.67752,0,0.13098,0.01472,0.28442,0,0,0,0.05858,0,0
"sub_9002000001350303LL",0,11.56863,0,5.69634,5.85513,0,0.64453,4.9701,3.55878,0,0,0,0.44805,0,0,0,0,0,0
"sub_9002000001350528LL",0,5.43923,0,2.75198,4.02375,0,1.99189,18.32669,2.69088,0,0,0,0.26062,0,0,0,0,0,0
"sub_9002000001350789LL",0.016,4.38885,0,9.04108,3.39671,0,2.521,7.14222,1.54444,0,0.02187,0,0.20386,0,3.16553,0,0,0,0
"sub_9002000001350920LL",0.01162,6.3713,0.12323,3.87584,4.4224,0,3.73115,0.04934,3.99862,0,0.51862,0,1.26508,0,0,0,0.01733,0,0
"sub_9002000001351070LL",0.31914,5.19551,0,9.3112,0.76551,0,0.88223,3.3007,0.35277,0,0.34603,0,0,0,0,0,0.01988,0.13058,0
"sub_9002000001351641LL",0.35004,18.31351,0.16926,4.57779,3.6982,0,7.99237,4.28065,3.72384,0,0.00707,0,0.25147,0,0.65963,0,0,0,0
"sub_9002000001352086LL",0.01619,6.47995,0,1.85921,1.75164,0.0088,0.30096,5.00966,0.11785,0,0.01928,0,0.10966,0,5.82671,0,0,0,0
"sub_9002000001352282LL",0,2.60311,0.42017,14.37909,0.8913,0,3.26036,15.12758,8.80225,0,0.18604,0,0.22317,0,0,0,0,0,0
"sub_9002000001352578LL",0.04561,15.66239,0.08998,1.79615,4.92154,0.00408,14.7821,5.22519,0.3724,0,0.04621,0,0.1873,0,0,0,0.23176,0.0477,0
"sub_9002000001352980LL",0,17.56598,0.01143,3.3947,5.403,0,0.99985,7.62052,1.49531,0,0.00287,0,0.47548,0,0,0,0,0.00938,0
"sub_9002000001353332LL",0,2.06154,0,1.07085,0.74168,0,0.22526,10.92874,0.11351,0,0.03406,0,0.00144,0,2.13991,0,0,0,0
"sub_9002000001353780LL",0,0.89391,0,3.60444,0.66838,0,6.9893,9.9071,0.59735,0,0.03271,0,0.00268,0,9.20696,0,0,0,0
"sub_9002000001354053LL",0.00524,10.70532,0,7.21656,2.84137,0,0.9952,12.41974,0.85589,0,0.00119,0,0,0,0,0,0,0,0
"sub_9002000001354198LL",0.82439,13.01616,0.5487,0.92826,0.76227,0,0.56497,0.73227,0.04385,0,0.06677,0,0.44579,0,0,0,0,0,0
"sub_9002000001354400LL",0.11861,13.82,0,2.04628,0.76008,0.03249,0.97943,5.56507,1.75434,0,0.87936,0,0.65494,0,0,0,0,0,0
"sub_9002000001354705LL",0.22187,9.78969,0.1723,4.42936,4.33342,0.00746,1.29424,5.1969,0.32956,0,0.26155,0,0.06897,0,2.47534,0,0.01166,0.03296,0
"sub_9002000001354750LL",0,4.04684,0,4.17999,2.37878,0,3.74865,11.97827,0.82273,0,0,0,0.0928,0,0,0,0,0,0
"sub_9002000001355177LL",0,0.59446,0.02585,3.85385,2.04051,0.01232,0.61459,4.32638,5.80056,0,0.10415,0,0.03449,0,0,0,2.10008,0.00299,0
"sub_9002000001355328LL",0.01621,9.69261,0.03626,3.31746,2.04574,0,1.13239,5.18804,1.38007,0,0.01191,0,0.07533,0,0,0,0.3131,0.09865,0
"sub_9002000001355604LL",0,1.14911,0,5.13642,1.47398,0,9.32625,8.34976,0.80266,0,0.03539,0,0,0,0,0,0,0,0
"sub_9002000001356020LL",0,2.30064,0,1.80453,1.96253,0,0.20845,18.8783,0.7593,0,0,0,0,0,0,0,0,0,0
"sub_9002000001356183LL",0.06446,3.81668,0,1.80613,1.62831,0,0.92898,2.47042,1.03133,0,0.01348,0.04368,0.10554,0,3.35378,0,0.25466,0.05004,0
"sub_9002000001356540LL",0,5.49679,0,1.0398,1.82279,0,0.58676,4.35983,0.94415,0,0.06207,0,0.03534,0,0.00216,0,0,0,0
"sub_9002000001357046LL",0.06474,15.13955,0,6.18911,4.26006,0.15833,0.32808,0.48732,0.91951,0,0.15335,0,0.41205,0,0,0,0,0,0
"sub_9002000001357298LL",0.00117,2.37693,0.12046,5.28865,2.83523,0,4.72472,0.00268,9.50102,0,0.02103,0,0.20038,0,1.21241,0,0,0,0
"sub_9002000001357654LL",0.00442,11.56968,0,1.22623,0.84588,0,0.14901,0.22117,0.11504,0,6.76688,0,0.01198,0,0,0,0,0,0
"sub_9002000001358007LL",0.0537,21.84928,0.01056,2.19145,4.72026,0,0.1289,0.01786,0.0058,0,0.32465,0,0.15804,0,0.18211,0,0,0,0
"sub_9002000001358624LL",0.46338,7.50555,0.02836,3.19024,3.38605,0,0.49409,0.05349,0.03035,0,0.04617,0,0.06841,0,0.20968,0,0,0,0
"sub_9002000001358811LL",0.11455,11.21383,0.05275,2.59119,2.63988,0,0.41513,2.96428,2.25819,0,0.22476,0,0.17567,0,1.868,0,0,0,0
"sub_9002000001359210LL",0,5.62465,0,4.82562,2.47012,0,2.60729,15.58679,2.27328,0,0.03012,0,0.02702,0,0,0,0,0,0
"sub_9002000001359327LL",0.0432,7.81817,0,1.09323,1.74585,0,1.44108,0,0.65052,0.02363,0.0087,0,0,0,7.79561,0.02984,0,0.00645,0
"sub_9002000001359499LL",0.05739,8.57714,0,3.24051,2.07511,0,1.18507,2.88726,0.58296,0,0.03248,0,0.03472,0,0,0,0,0,0
"sub_9002000001359819LL",0.00127,2.81125,0,5.65526,5.21627,0,4.90083,5.86716,2.57699,0,0,0,0.53614,0,0,0,0,0,0
"sub_9002000001360100LL",0.64866,8.12341,0.12895,6.0116,3.22904,0,2.59994,9.73069,3.89532,0,0.21623,0,0.26213,0,0,0,0,0,0
"sub_9002000001360150LL",0,5.79636,0,2.29131,2.87316,0,1.53252,3.93209,1.24592,0,0.00129,0,0.53732,0,0,0,0,0,0
"sub_9002000001360382LL",0.20145,5.0117,0,2.05209,6.66335,0,19.62581,1.66693,0.95676,0,0.27549,0,0.24485,0,0,0,0,0,0
"sub_9002000001360604LL",0.05983,7.59045,0,2.42686,0.98958,0,1.41135,6.98056,1.0576,0,0.07456,0,0.62279,0,6.04178,0,0,0,0
"sub_9002000001361058LL",0,7.51641,0,8.22383,2.45188,0,5.96556,5.59835,0.42071,0,0,0,2.10203,0,0.02278,0,0,0,0
"sub_9002000001361192LL",0,1.68625,0.00304,12.35548,4.60627,0.15245,5.3191,0.00522,0,0,0,0,0.25851,0,0,0,0,0,0
"sub_9002000001361460LL",0.25605,8.1004,0.02513,18.62779,2.19971,0,1.25819,3.81236,0.50228,0,0,0,0.36096,0,0,0,0,0,0
"sub_9002000001361675LL",0.01649,9.05272,0,2.73842,2.6393,0,1.12581,6.83609,2.23037,0,0.01993,0,0.14319,0,0,0,4.20751,0,0
"sub_9002000001361915LL",0,4.55932,0.11255,6.24785,26.63478,0,1.15134,0.41089,0.21992,0,0.12189,0,2.72475,0,0,0,0,0,0
"sub_9002000001362020LL",0,0.05246,2.816,11.34569,7.83169,0,0.22211,0.02123,0.08142,0,0,0,1.37156,0,0,0,0.05094,0,0
"sub_9002000001362500LL",0.24091,9.14301,0.14923,6.53308,1.56003,0,7.68284,5.96488,0.76384,0,0.73771,0,0.2382,0,0,0,0,0,0
"sub_9002000001363357LL",0.00151,5.87544,0.17719,5.23199,3.83197,0,1.5536,5.80033,1.44651,0,0.03961,0,0.81475,0,0,0,0,0,0
"sub_9002000001364603LL",0.00919,8.53843,0.03635,4.14728,3.07181,0,1.88755,6.04533,0.91872,0,0.33521,0,0.46083,0,0,0,0,0,0
"sub_9002000001364710LL",0,4.54271,0,3.34768,6.61714,0,2.00699,15.49259,2.25742,0,0,0,0.53717,0,0,0,0,0,0
"sub_9002000001365253LL",0.00707,2.5034,0,0.75196,1.60914,0,0.16408,9.47604,3.31868,0,0.00228,0,0.05912,0.01211,2.57632,0,0,0,0
"sub_9002000001365670LL",0,6.04287,0,1.0532,3.78302,0,0.17719,15.61718,0.5485,0,0,0,0.07054,0,0,0,0,0,0
"sub_9002000001366054LL",0,2.94108,0,6.04823,4.1399,0,11.66848,10.83781,0.63511,0,0.00678,0,0.64908,0,0,0,1.71979,0,0
"sub_9002000001366180LL",0.07462,5.8257,0,2.84528,8.90516,0,2.43661,4.07573,1.04166,0,0.69259,0,0.4153,0,0,0,0,0,0
"sub_9002000001366232LL",0,2.4798,0,1.63358,4.91836,0,2.16925,1.7758,0.72626,0,0.12993,0,0.01847,0,2.63735,0,0,0,0
"sub_9002000001366751LL",0.03635,1.37046,0,3.38705,13.50053,0,3.75773,9.00238,2.14963,0,0.45494,0,1.03271,0.00104,0,0,0,0,0
"sub_9002000001366850LL",0,3.09647,0,4.07827,0,0.5176,7.66709,13.66687,0,0,12.06733,0,0.01672,0,5.9671,0,0,0,0
"sub_9002000001367051LL",0.01493,9.27036,0.00092,9.20761,3.37866,0,3.25899,6.31316,1.7626,0,0.10586,0,0.58458,0,0,0,0,0,0
"sub_9002000001367560LL",0.00032,2.64204,0,6.75003,4.32895,0,3.43099,17.08477,0.72337,0,0.0186,0,0.10345,0,0,0,0,0,0
"sub_9002000001367982LL",3.56206,0.10311,0.03977,2.56057,3.35324,0.10553,3.9577,8.83189,0.5262,0,1.08789,0.02616,0.01116,0,0,0,0,0,0
"sub_9002000001368095LL",0.0416,12.622,0,3.18372,4.01542,0,2.59521,1.23539,5.0449,0,0.00478,0,0.0476,0,0.62698,0,0,0.12307,0
"sub_9002000001368870LL",0.00842,13.37699,0,3.98708,1.41636,0,2.7654,1.76444,0.56224,0,0.11946,0,0.0782,0,0.22068,0,0,0,0
"sub_9002000001369109LL",0,6.18699,0,3.35261,1.36709,0,1.96084,4.31824,0.84616,0,0.15121,0,0.09499,0,1.22996,0,0,0,0
"sub_9002000001369486LL",0,14.36528,0.04411,3.55646,3.06337,0,4.27792,6.38496,1.43832,0,0.83354,0,0.22629,0,0.20832,0,0,0,0
"sub_9002000001369744LL",0,5.71575,0,3.47527,0.00291,0,5.95004,4.10077,4.3863,0.00434,0.29586,0,0.30332,0,0,0,0.82989,0,0
"sub_9002000001369978LL",0,8.32702,0.07216,2.092,1.24282,0,0.78062,1.57841,0.43162,0,1.30927,0,0.07087,0,0,0,0.07467,0,0
"sub_9002000001370100LL",0.00086,8.41465,0,12.12443,5.88125,0.02749,3.16055,8.05507,6.12789,0,0.18304,0,0.44915,0,0,0,0,0,0
"sub_9002000001370370LL",0,3.10012,0,4.14843,9.61452,0,5.27408,8.60063,0.47325,0,0.76992,0,0.13159,0,0,0,0.61525,0,0
"sub_9002000001370790LL",0.94052,3.54865,0.09266,5.56206,1.70888,0,2.03412,0.00908,0,0,0.38268,0,0,0,4.9493,0,0,0,0
"sub_9002000001371380LL",0,0,0.03571,0,5.76776,0,13.89453,0.0016,0,0.01121,0,0,0,0,0,0,0,0,0
"sub_9002000001371690LL",0.02987,5.36686,0.01154,7.51053,0,0,6.58385,15.10667,6.65507,0,0.10526,0,0.53081,0,0,0,0,0,0
"sub_9002000001371813LL",0.00579,5.0388,0.02626,2.44509,3.57924,0,5.31983,12.22728,1.36145,0,0.276,0,0.02552,0,1.59549,0,0.26915,0,0
"sub_9002000001372130LL",0.28157,7.95401,0,0.10079,2.80327,0.00405,4.1909,13.05335,0.9312,0,0.48797,0,0.03904,0,0,0,0,0,0
"sub_9002000001373175LL",0.00788,4.02119,0,2.14364,4.56192,0,0.60717,9.56549,1.87305,0,0.04739,0,0.34236,0,0,0,0,0,0
"sub_9002000001373308LL",0.06694,6.3738,0.12807,5.72214,2.63608,0,1.26685,2.8805,0.14584,0,0.09347,0,0.24892,0,1.34535,0,0,0,0
"sub_9002000001373550LL",0.08798,7.32665,0,4.76117,3.88904,0.00065,2.34035,10.56677,0.44093,0,0.11511,0,0.13966,0,0,0,0,0,0
"sub_9002000001374060LL",0.41626,13.17024,0.8784,5.78553,2.89922,0,3.70115,3.9937,0.88788,0,0.62558,0,0,0,0,0,0,0,0
"sub_9002000001374280LL",0.15744,8.19066,0,8.82576,2.42542,0.02186,1.50252,4.24158,0.61665,0,0,0,0.20699,0,0,0,0,0,0
"sub_9002000001374630LL",0.323,8.06846,0.06917,6.56189,6.04932,0,3.99256,4.04458,1.93071,0,0.10992,0,0.49952,0,0,0,0,0,0
"sub_9002000001374735LL",0.00285,2.03556,0,1.64631,3.36462,0,26.69598,8.2563,2.85289,0,0,0,0.41885,0,0,0,0,0,0
"sub_9002000001375110LL",0,2.85373,0,4.42793,3.05068,0,3.62245,10.22515,2.7121,0,0.00127,0,0.24425,0,4.34077,0,0,0,0
"sub_9002000001375460LL",0.23469,6.79463,1.02793,1.95146,1.74944,0,4.07245,6.11483,0.76366,0,0.59108,0,0.21364,0,0,0,0,0,0
"sub_9002000001375980LL",0,5.86986,0,6.47903,7.32594,0,5.04902,12.5391,0.7873,0,0.01913,0,0.62303,0,0.3883,0,0.37442,0,0
"sub_9002000001376337LL",0.02137,7.62167,0.00337,13.86322,2.82095,0,2.08359,9.11475,2.54612,0,0.03167,0,0.53366,0,0,0,0,0,0
"sub_9002000001376829LL",0,17.92575,0,0.76008,0.0025,0,0.60888,20.09568,2.17469,0,0,0.02071,0,0,0,0,0,0,0
"sub_9002000001376990LL",0.03263,9.66398,0,4.89373,3.82269,0,0.21382,5.54768,0.4412,0,0.02104,0,0.45552,0,0,0,0,0,0.0367
"sub_9002000001377460LL",0.00459,7.39523,0.07052,0.44069,6.66322,0.00353,0.47825,8.4338,0.79458,0,0.01341,0,0.12421,0.04204,0,0,0,0,0
"sub_9002000001377630LL",0.37989,5.16668,0.17588,9.57225,3.94213,0,2.42021,3.2059,0.7617,0,0.33638,0,0.22313,0,0,0,0,0,0
"sub_9002000001377910LL",0.04359,8.92505,0,4.60514,2.91845,0,0.35625,5.03888,1.38889,0,0.29957,0,0.64335,0,0,0,0,0,0
"sub_9002000001378270LL",0.04843,4.98238,0.1151,11.92902,2.566,0,1.79207,6.43673,2.50011,0,0.09695,0,0.45699,0.00436,0,0,0,0,0
"sub_9002000001378550LL",0.19113,12.72266,0,8.16149,2.64101,0,3.33893,1.65073,1.47197,0,0.20002,0,0.45428,0,2.5958,0,0.05375,0,0
"sub_9002000001378600LL",0.16813,4.7711,0,4.15684,7.36386,0,0.62101,12.93357,1.18241,0,0.01204,0,0.12689,0,2.05798,0.16533,0,0,0
"sub_9002000001378910LL",0.04167,7.00161,0,2.47634,3.0288,0,3.47619,5.42991,8.97527,0,3.92131,0,0.52877,0,0,0,1.42021,0,0
"sub_9002000001379150LL",0,3.17874,0.013,4.87229,6.02198,0.04663,8.21673,0.06734,0.95717,0,2.38723,0,0.56499,0,0,0,0,0,0
"sub_9002000001379650LL",0.06053,8.00953,0.67154,8.85066,1.35102,0,2.80828,0.00655,0.53431,0,0.52333,0,0.07229,0,0,0,0,0,0
"sub_9002000001379740LL",0,6.74143,0,4.23642,5.91996,0,2.26237,13.87807,2.1331,0,0,0,0.68965,0,0,0,0,0,0
"sub_9002000001380210LL",0.13593,5.14364,0.08753,3.106,1.29203,0,1.85145,3.26726,2.02346,0,0.00324,0,0.25029,0,0,0,7.31955,0.05243,0
"sub_9002000001380545LL",0,7.70287,0.1137,8.36094,2.41846,0.01598,7.90908,3.47446,1.69798,0,0.09109,0,0,0,0,0,0,0.03216,0
"sub_9002000001380625LL",0,3.0695,0,5.79537,5.3367,0,3.85353,15.62457,6.33151,0,0,0,0.21056,0,0,0,0.03296,0,0
"sub_9002000001380900LL",0.00826,8.1284,0,2.79589,2.256,0,2.98909,3.03544,0.78779,0,0.00733,0,0.13802,0,0,0,0,0.26983,0
"sub_9002000001381370LL",0.05549,11.53792,0.05429,7.63463,6.27501,0,2.01274,2.94047,0.66766,0,0.07031,0,0.39525,0,0,0,6.01888,0,0
"sub_9002000001381480LL",0,8.89882,0.01769,0.24186,7.75395,0.17981,9.93309,0.55368,0.6223,0,1.48591,0,1.61948,0,0.1247,0,0,0,0
"sub_9002000001381678LL",0,5.13204,0,6.90998,3.62949,0,0.65061,13.57806,0.82167,0,0.05218,0,0.08407,0,3.33915,0,0,0,0
"sub_9002000001381790LL",0,4.0818,0,4.51816,1.9206,0,0.69219,6.2472,0.207,0,0.03169,0,0.0263,0,0,0,0,0,0
"sub_9002000001382110LL",0.03652,3.94119,0.01461,2.87495,1.15505,0.11653,2.44544,9.5886,0,0,0,0,0,0,4.40138,0.19685,0,0,0
"sub_9002000001382817LL",0,14.15824,0,6.06969,3.80203,0.02508,2.6262,0,0.22666,0,1.02537,0,0.67546,0,0,0,0,0,0
