"","Bacteroides_thetaiotaomicron","Faecalibacterium_prausnitzii","Bacteroides_fragilis","Fusicatenibacter_saccharivorans","Dorea_longicatena","Intestinimonas_butyriciproducens","Anaerostipes_hadrus","Collinsella_aerofaciens","Blautia_obeum","_Clostridium__scindens","Alistipes_finegoldii","Dielma_fastidiosa","Eubacterium_ramulus","Clostridium_paraputrificum","Bifidobacterium_bifidum","Bifidobacterium_breve","Bifidobacterium_animalis","Lactobacillus_acidophilus","Lactobacillus_gasseri"
"IBD_400",0,15.16436,0,0.23089,0.04667,0,1.42253,0.03967,0.07449,0,0,0.01196,0.01973,0,0,0,0,0,0
"IBD_401",0,10.98771,0,0,0,0,0.06245,0,0,0,0,0,0,0,0,0,0,0,0
"IBD_402",0.78923,4.45821,0,0,1.09386,0,0.32885,0.44086,0.00104,0,0,0.00919,0,0,0.10774,0,0,0,0
"IBD_403",0.03387,12.34733,0,0,2.71539,0,0,0.01337,0,0,0,0,0,0,0,0,0,0,0
"IBD_404",0,4.26037,0,0,0.23654,0,0,1.58429,0,0,0.01299,0,0,0,0,0,0,0,0
"IBD_405",0,15.35095,0,0,0.34276,0,0,0.50467,0,0,0.00564,0,0,0,0,0,0.0511,0,0
"IBD_406",0.13567,9.98538,0,0.02776,0.25366,0,0.00694,0.22202,0.12035,0,0.00672,0,0,0,0.04824,0,0,0,0
"IBD_407",4.33505,7.36737,0,0.37501,1.08068,0,0.17237,0.3504,1.58157,0,0,0,0.0135,0,0.25572,0,0,0,0
"IBD_408",0,13.97857,0,0,0,0,0.5029,0.0074,0,0,0,0,0,0,0,0,0,0,0
"IBD_409",0,12.21787,0,0.31516,0.1205,0,0.34725,0.0156,0.09265,0,0,0.07879,0,0.0058,0,0,0,0,0
"IBD_410",0,12.24934,0,0.27408,0.16342,0,0.14666,0.01555,0,0,0,0.0044,0.00599,0,0,0,0,0,0
"IBD_411",0,5.20462,0,0.37173,0.13073,0,0.66133,0.03482,0,0,0,0.00328,0.00377,0,0,0,0,0,0
"IBD_412",4.70042,3.84577,0,0,0.41601,0,2.86662,0.19129,0,0,0,0.0444,0,0,0.14907,0,0,0,0
"IBD_413",2.73023,3.28172,0,0,1.31226,0,0.68351,0.123,0,0,0,0,0,0,0.13285,0,0,0,0
"IBD_414",2.78469,4.5478,0,0,0.52721,0,1.19548,0.30811,0,0,0,0.01614,0,0,0.33273,0,0,0,0
"IBD_415",3.16488,1.56969,0,0,0.56268,0,0.26085,0.05796,0,0,0,0,0,0,0.03025,0,0,0,0
"IBD_416",0.06466,3.1661,3.50534,0.09425,0,0.00054,0.0813,0.10293,0,0,0.70629,0,0,0,0,0.00263,0,0,0
"IBD_417",0,12.27899,0,0,0.13152,0,0,0.17882,0,0,0.01068,0,0,0,0,0,0,0,0
"IBD_418",0,10.70019,0,0.26948,0.08924,0,0.22309,0.00222,0.01755,0,0,0,0.00399,0,0,0,0,0,0
"IBD_419",0,15.99182,0,0.85091,0.20504,0,0.50014,0.01231,0.17647,0,0,0,0.00203,0,0,0,0,0,0
"IBD_420",0.02777,9.41989,0,0.04244,0.32506,0,0.01822,0.15323,0.07514,0,0.01199,0,0,0,0.07703,0,0,0,0
"IBD_421",0.00621,4.96275,0.18644,0.75474,0.02819,0.00719,0.09557,0.29979,0.23131,0,0.69085,0,0,0,0,0,0,0,0
"IBD_422",0,6.62069,0,3.10884,1.23576,0,1.38227,1.42445,2.40174,0,0.04924,0,0,0,0,0,0,0,0.02678
"IBD_423",0.03142,5.86995,0.05191,1.47984,0.01396,0.00646,0.01837,0.12558,0.25473,0,0.97806,0,0,0,0,0,0,0,0
"IBD_424",0.02446,5.8528,1.97107,1.25918,0.02307,0,0.07788,0.45459,0.07261,0,0.2318,0,0,0,0,0.01792,0,0,0
"IBD_425",0.02633,1.57205,0.01443,0.05823,0.00632,0.01522,0,0,0.00342,0,0.2655,0,0,0,0,0,0,0,0
"IBD_426",4.72133,4.0582,0,0,0.50543,0,0.2167,0.18729,0,0,0,0.02586,0,0,0.07582,0,0,0,0
"IBD_427",0,14.98459,0,0.54436,0.08995,0,0.28056,0.03662,0.18118,0,0,0.00074,0.05918,0,0,0,0,0,0
"IBD_428",0,14.68195,0,0.24084,0.23168,0,0.32605,0.06372,0.01419,0,0,0,0.04445,0,0,0,0,0,0
"IBD_429",0,21.75984,0,0.84331,0.04876,0,0.43668,0.16032,0.2871,0,0,0.012,0.0562,0,0,0,0,0,0
"IBD_430",6.35696,15.13316,0,0,0.03008,0,0.15831,0.0349,0,0,0,0.0074,0,0,0.01115,0,0,0,0
"IBD_431",2.44387,2.51652,0,0,0.41318,0,0.3725,0.04113,0.00089,0,0,0.00072,0,0,0.04854,0,0,0,0
"IBD_432",0.02626,9.64759,0,0.00115,0.07354,0,0,0.01191,0.10367,0,0.00671,0,0,0,0.01367,0,0,0,0
"IBD_433",0.02536,5.25519,0,0,0.08612,0,0.02666,0.02279,0,0,0.00276,0,0,0,0,0,0,0,0
"IBD_434",0.04491,6.88515,0,0.11352,0.54841,0,0.06829,0.00871,0.01637,0,0,0,0.01234,0,0.00801,0,0,0,0
"IBD_435",0.00667,5.16783,0,0.02489,0.08668,0,0.02895,0.05905,0.04918,0,3e-04,0,0,0,0.01242,0,0,0,0
"IBD_436",0.10293,4.4132,0,0,0.07852,0,0,0.02877,0.19035,0,0.00404,0.00203,0,0,0,0,0,0,0
"IBD_437",1.16991,2.97845,24.1012,0,0.04255,0,0.03579,0,0,0,0,0,0,0,0,0,0,0,0
"IBD_438",0.0325,2.80342,0.02532,0.09389,0.02463,0,0.06072,0.15304,0.02858,0,0.04974,0,0,0,0,0,0,0,0
"IBD_439",0,6.75935,0,0.07487,0.19839,0,0.15399,0.05276,0.37991,0,0,0,0,0,0.07131,0,0,0,0
"IBD_440",0.0232,5.59415,0,0.08966,0.81918,0,0.16225,0.2012,1.1155,0,0.00605,0,0,0,0.1352,0,0,0,0
"IBD_441",1.2913,3.77059,0.50285,0.32421,0.17965,0.18009,0.34105,0.07284,0.24344,0,0.19971,0,0,0,0,0,0,0,0
"IBD_442",0.00462,21.05912,0.1136,0.48757,0.5588,0.01126,0.24859,0.44183,0.80855,0,0.11731,0.00097,0,0,0,0,0,0,0
"IBD_443",0.04192,1.21284,0.23609,0.0499,0.03423,0.00219,0.03206,0.06936,0.05785,0,0.08426,0,0,0,0,0,0,0,0
"IBD_444",0.05739,12.28695,0,0.07542,0.42194,0,0.0488,0.16218,0.10267,0,0,0,0,0,0.19213,0,0,0,0
"IBD_445",0.19305,3.74851,0,0.00561,0.05075,0,0,0.02296,0.01894,0,0.00685,0,0,0,0.02586,0,0,0,0
"IBD_446",0.00744,1.3105,1.19287,0.25211,0,0,0.27235,0.10552,0.11653,0,0.02809,0,0,0,0,0,0,0,0
"IBD_447",0.02306,3.08356,0.49626,0.4679,0,0,0.07939,0.22799,0.58969,0,0.15049,0,0,0,0,0,0,0,0
"IBD_448",0.01028,3.1874,0.37279,0.21625,0,0,0.22084,0.51277,0.43257,0,0.07308,0.0026,0.00322,0,0,0,0,0,0
"IBD_449",0.07405,4.88828,0,0,0,0,0,0.12267,0,0,0.04399,0,0,0,0.09966,0,0,0,0
"IBD_450",0.005,0.76995,6.25704,0.03125,0,0,0.25673,0,0,0,0.83425,0,0,0,0.01317,0,0,0,0
"IBD_451",0,0.5777,1.48382,0,0,0,0.73651,0,0,0,1.50569,0,0,0,0,0,0,0,0
"IBD_452",0,0.2298,2.86126,0,0,0,0.02909,0.00913,0,0,0.30944,0,0,0,0.00401,0,0,0,0
"IBD_453",0,0.66981,2.8056,0,0,0,0.08107,0,0,0,0.25226,0,0,0,0.01669,0,0,0,0
"IBD_454",0,1.11109,5.30913,0.00385,0,0,0.02057,0,0,0.00056,0.41103,0,0,0,0,0,0,0,0
"IBD_455",2.18134,17.0991,0.914,2.55057,0.34293,0,1.64895,0,0,0,12.64254,0,0,0,0,0,0,0,0
"IBD_456",0.90432,9.88227,5.52305,1.58108,0.65256,0,2.99732,0.06701,0,0,0,0,0,0,0.01549,0,0,0,0
"IBD_457",1.69114,2.87883,16.03469,0.214,0.21285,0.00505,0.05917,0.10319,0.15512,0,0,0.2907,0.00066,0,0.15919,0,0,0,0
"IBD_458",0.31867,16.86955,1.81934,0.1483,0.10368,0,0,0.07934,0.00847,0,0,0,0.00159,0,0.05561,0,0,0,0
"IBD_459",0.248,15.33038,5.86823,0.29681,0.28137,0,0.01931,0.11662,0.03395,0,0,0,0.00396,0,0.10059,0,0,0,0
"IBD_460",0,14.28434,1.5763,1.22951,2.67595,0,0.42192,11.26791,0.24696,0,0,0,0,0,12.90709,0,0,0,0
"IBD_461",0,47.01985,2.63111,1.05877,1.06087,0,0,0.26448,0,0,0,0,0,0,0.15561,0,0,0,0
"IBD_462",0,11.62156,3.07789,0.04459,0,0,0,0,0,0.02686,0,0,0,0,0,0,0,0,0
"IBD_463",0,21.75582,30.04664,1.30699,0.3372,0,0.21565,0.0863,0,0,0,0,0,0,0.07266,0,0,0,0
"IBD_464",0,40.2265,8.80817,0.41186,0,0,0.33191,0.0602,0,0,0,0,0,0,0,0,0,0,0
"IBD_465",0,19.79018,26.71878,0.17711,0,0,0.20505,0.0175,0,0,0,0,0,0,0,0,0,0,0
"IBD_466",0,11.71733,1.44331,0.03213,0.07163,0,0.49632,0.00515,0.20264,0,0,0,0,0,0,0,0,0,0
"IBD_467",0,15.11941,6.59438,0.03123,0.22386,0,0.47099,0.09682,0.11345,0,0,0.04522,0.01463,0,0,0,0,0,0
"IBD_468",0,16.33618,2.51135,0.10321,0.04477,0,0.07744,0.02206,0.06895,0,0,0,0.00758,0,0,0,0,0,0
"IBD_469",0,0,0,0,0,0,0,0,0,0.01736,0,0,0,0,0,0,0,0,0
"IBD_470",0.01539,0.00487,0.0178,0,0,0.54079,0,0,0,0.03084,0,0,0,0,0,0,0,0,0
"IBD_471",0,0,0,0,0,1.13294,0,0,0,0.28751,0,0,0,0,0,0,0,0,0
"IBD_472",0,0.68025,0,0,0,0.825,0,0,0,0.03522,0,0,0,0,0,0,0,0,0
"IBD_473",0,1.47814,8.01864,0,0,0,0,0,0,0,1.6337,0,0,0,0,0,0,0,0
"IBD_474",0,0.51438,0.87854,0,0,0,0.12633,0,0,0,0.1374,0,0,0,0.0108,0,0,0,0
"IBD_475",0,0.82596,8.41887,0,0,0.55521,0,0,0.05654,0.01899,0.36302,0,0,0,0,0,0,0,0
"IBD_476",0.77655,18.83248,3.08306,0.8896,4.8639,0.00202,0.61974,0.23908,0.03122,0,0.00037,0,0,0,0.01212,0,0.00346,0,0
"IBD_477",15.87571,7.06628,1.08896,0.2419,0.0361,0,0.00268,0.01707,0,0,0,0,0,0,0.01497,0,0.08631,0,0
"IBD_478",1.52211,2.50096,21.42404,0,0.07082,0,0.45172,0,0.00204,0,0.56022,0,0,0,0,0,0,0,0
"IBD_479",5.53185,2.47391,10.42214,0.70659,0.63711,0,0.44729,0,0,0,1.47052,0,0.00716,0,0,0,0,0,0
"IBD_480",5.03048,2.59928,9.35912,0.75581,0.46072,0,0.73535,0,0.00313,0,1.24159,0,0.01252,0,0,0,0,0,0
"IBD_481",1.90436,9.79573,3.69004,0.59193,1.03867,0,0.81144,0,0,0,5.06439,0,0.00628,0,0,0,0,0,0
"IBD_482",2.49103,40.68735,1.2809,0.22625,0.176,0,0,0.0606,0,0,0,0,0,0,0.03988,0,0,0,0
"IBD_483",2.5297,22.03986,3.32081,0.61803,0.17237,0,0,0.06495,0.03372,0,0,0,0,0,0.05639,0,0,0,0
"IBD_484",4.9626,18.56888,2.37019,0.5574,0.20179,0,0.03389,0.10151,0.05746,0,0,0,0,0,0.34237,0,0,0,0
"IBD_485",6.83919,25.62024,3.91986,1.36641,1.00086,0,0.0557,0.08928,0,0,0,0,0,0,0.01343,0,0,0,0
"IBD_486",0,0.66544,8.94887,0,0.00573,0,0,0,0,0,0.9461,0,0,0,0.03402,0,0,0,0
"IBD_487",0,0.72274,0.78397,0.02784,0.00818,0,0.17561,0,0,0,0.24849,0,0.01438,0,0.02706,0,0,0,0
"IBD_488",0,28.90066,9.30794,0.86705,0,0,0.56338,0.26641,0,0.02361,0.03788,0,0,0,0.05206,0,0,0,0
"IBD_489",0,45.3501,2.01698,3.50375,0,0,1.4103,0.3719,0,0,0,0,0,0,0.24595,0,0,0,0
"IBD_490",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.17693,0,1.3698,0
"IBD_491",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.8869,0,0,0
"IBD_492",0,70.80413,0.12234,0,0,0,2.37948,0,0,0,0,0,0,0,0.18242,0.05175,0,0,0
"IBD_493",0,54.5185,12.64607,0.81605,0,0.27924,0.32958,0,0,0,0,0,0,0,0.05655,0,0,0,0
"IBD_494",0,0.83796,1.78209,0.01485,0,0,0.35416,0,0,0,0.22266,0,0,0,0.03859,0,0,0,0
"IBD_495",0,9.90415,5.3039,0,0.02266,0,0.01478,0,0.01054,0,0,0,0,0,0,0,0,0,0
"IBD_496",0.70753,23.96203,1.17476,0.15885,0.15129,0,0.04872,0.18038,0,0,0,0.03712,0,0,0.0601,0,0,0,0
"IBD_497",0,15.45545,0,0.05348,0.02332,0,0.38527,0,0,0,0,0.00849,0,0,0,0,0,0,0
"IBD_498",2.88534,1.54831,1.18673,0,0.85072,0.0077,0,0,0.13277,0.001,0,0,0,0,0,0,0,0,0
"IBD_499",0,7.27792,0,0.15129,0.00267,0,0.03616,0.03719,0.00224,0,0,0,0.02078,0,0,0,0,0,0
"IBD_500",1.99329,0.08797,5.00516,0,0,0,0.01055,0,0,0,0.83178,0,0,0,0,0,0,0,0
"IBD_501",3.12528,0.44224,12.99145,0.12619,0.10534,0,0.0401,0,0.01365,0,3.41363,0,0.00448,0,0,0,0,0,0
"IBD_502",3.38932,1.01375,13.1229,0.53045,0.08215,0,0.07569,0,0,0,2.99046,0,0.00774,0,0,0,0,0,0
"IBD_503",0.97626,0.16363,42.34228,0.03304,0.0577,0,0.07982,0,0,0,1.03727,0.01301,0.00371,0,0,0,0,0,0
"IBD_504",3.8794,1.97975,25.97541,0.20278,0.17368,0,0.58878,0,0.00443,0,2.93964,0,0.02875,0,0,0,0,0,0
"IBD_505",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02506,0,0,0
"IBD_506",0,0.53532,0.21207,0.00669,0.00782,0,0.12099,0,0,0,0.01873,0,0,0,0,0,0,0,0
"IBD_507",0,0.75427,1.02213,0.00817,0.08511,0,0.25201,0,0,0,0.25731,0,0.0062,0,0.0184,0,0,0,0
"IBD_508",0,8.2371,81.77831,0.36878,0,0,0.32944,0,0,0,0,0,0,0,0.00553,0,0,0,0
"IBD_509",0,11.14576,57.54336,1.54027,0,0.01476,0.28905,0,0,0,0,0,0,0,0.03393,0,0,0,0
"IBD_510",0,27.30207,24.95948,1.80489,0,0.1376,1.38876,0,0,0,0,0,0,0,0.12402,0,0,0,0
"IBD_511",0,39.33562,5.98787,0.34891,0,0.17084,0.53833,0,0,0,0,0,0,0,0.01353,0,0,0,0
"IBD_512",0,49.26341,3.33053,0.14289,0,0,0.38691,0,0,0,0,0,0,0,0.04014,0,0,0,0
"IBD_513",0,41.69585,5.47441,0.55767,0,0.26718,0.18704,0,0,0,0,0,0,0,0.02067,0,0,0,0
"IBD_514",0,38.63395,6.11588,0.85464,0,0.22387,0.2233,0,0,0,0,0,0,0,0.05805,0,0,0,0
"IBD_515",0.07993,0,21.53371,0,0,0,0,0.00073,0,0,0,0,0,0,0,0.02343,0,0,0
"IBD_516",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IBD_517",0,0,24.72971,0,0,0,0,0,0,0.01036,0,0.06766,0,0,0,0,0,0,0
"IBD_518",0,0,21.52831,0,0,0,0,0.0331,0,0,0,0,0,0,0,0.01252,0,0,0
"IBD_519",0,0,32.28245,0,0,0,0,0.03859,0,0,0,0,0,0,0,0,0,0,0
"IBD_520",1.54916,17.6402,1.54087,0.33269,0.6462,0.00766,0.31662,0.54176,0.01528,0,0,0.02877,0.02047,0,0.3529,0,0,0,0
"IBD_521",0.91793,32.39893,1.17475,0.22109,1.46007,0,0.96447,0.05707,0.00884,0,0,0,0.02359,0,0.37687,0,0,0,0
"IBD_522",4.81956,1.91435,25.85974,0.02994,0.01697,0,0.25938,0,0.00038,0,2.57332,0,0.00171,0,0,0,0,0,0
"IBD_523",2.85076,2.31361,14.37654,0.2358,0.13958,0,0.6178,0,0,0,6.68191,0.00129,0.05034,0,0,0,0,0,0
"IBD_524",5.6782,3.36173,11.9662,0.25549,0.02956,0,0.30151,0,0,0,2.93922,0,0,0,0,0,0,0,0
"IBD_525",1.76121,1.17399,27.21237,0.47168,0.26712,0,1.30147,0,0.00403,0,4.52011,0.01406,0.00862,0,0,0,0,0,0
"IBD_526",5.29753,1.82762,28.19248,0.12862,0.05871,0,0.74646,0,0.00237,0,2.29168,0,0.02563,0,0,0,0,0,0
"IBD_527",21.69081,0,0,0,0,0,0,0,0,0,0,0,0.2949,0,0,0,0,0,0
"IBD_528",0,8.01202,0.54843,0.09939,0.41123,0,0.01823,0.01535,0.03668,0,0,0,0.0243,0,0,0,0,0,0
"IBD_529",0,8.65079,0.02879,0.01941,0.0149,0,0.00448,0,0.04239,0,0,0,0.04611,0,0,0,0,0,0
"IBD_530",0,12.84456,0.14677,0.00166,0.01311,0,0.0241,0.02823,0.0065,0,0,0,0.0016,0,0,0,0,0,0
"IBD_531",0.02024,5.01165,1.21776,0.01485,0.18494,0,0.08422,0.34205,0.05455,0,0.00434,0.00512,0.00878,0,0.06497,0,0,0,0
"IBD_532",1.50217,3.76172,0.37706,0.04438,0.01952,0,0,0.01105,0.00508,0,0.05933,0,0.01152,0,0,0,0,0,0
"IBD_533",1.65625,7.26734,0.3601,0.05297,0.04109,0.0038,0,0.0315,0,0,0.09976,0,0.08877,0,0,0,0,0,0
"IBD_534",1.91528,8.78028,0.67563,0.02586,0.07804,0,0.01998,0.07061,0.01003,0,0.13393,0,0.17438,0,0,0,0,0,0
"IBD_535",0.56718,4.07645,0,0,0.02921,0,0.00099,0.00307,0.00044,0,0,0,0.03395,0,0,0,0,0,0
"IBD_536",4.22492,0.06742,0,0,0.59962,0.31645,5.05564,0,0.015,0,0,0,5.13844,0,0,0,0,0,0
"IBD_537",2.26768,0.0627,0,0,0.65823,0.20022,3.8299,0,0.00937,0,0,0,3.87693,0,0,0,0,0,0
"IBD_538",0,4.05519,0,0,0,0,0,4.90193,0,0,0,0,0,0,0,0,0,0,0
"IBD_539",13.72186,0,0,0,0,0,0.09792,0,0,0,0,0,0,0,0,0,0,0,0
"IBD_540",8.67033,0,0,0,0,0,0,0,0,0,0,0,0.00349,0,0,0,0,0,0
"IBD_541",1.06025,0.11378,0.60118,0.00057,0.07945,0,0.01963,0.01545,0,0,0,0,0,0,0,0,0,0,0
"IBD_542",1.54019,1.54788,2.80213,0.00063,0.1361,0,0,0.00729,0,0,0,0,0,0.02103,0,0,0,0,0
"IBD_543",6.59259,2.94433,18.98568,0.09235,0.09231,0,0.06435,0,0,0,0.44603,0,0.06439,0,0,0,0,0,0
"IBD_544",0.38118,18.90539,0,0,2.75889,0,1.4619,4.59085,0.06497,0,0.05109,0,0,0,0.83972,0,0,0,0
"IBD_545",2.3428,14.81203,0,0,0.54502,0,0.42423,3.86908,0.45436,0,0.14936,0,0.25571,0,0.6627,0,0,0,0
"IBD_546",0,0,0,0,0,0.00025,0,0,0.15859,0,0,0.00313,0,0,0,0,0,0,0
"IBD_547",0,2.81727,0,0,0.34107,0,0.02095,0.02804,0,0,0,0,0,0,0.08218,0,0,0,0
"IBD_548",1.10224,14.42836,2.13707,0.9583,1.25033,0,1.7173,0,0.10113,0,1.76807,0,0.0807,0,0,0,0,0,0
"IBD_549",0.68479,12.11192,2.01236,0.23325,2.62717,0,1.64281,0,0,0,0.47157,0,0.01344,0,0,0,0,0,0
"IBD_550",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.63266,0,0,0,0
"IBD_551",0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.55166,0,0,0,0.04789
"IBD_552",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IBD_553",10.45278,0.72015,37.62988,0,0,0,0,1.07787,0,0,0,0,0,0,0,0.13217,0,0,0
"IBD_554",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02562,0,0,0
"IBD_555",0,0,0,0.07096,0,0,0,0,0,0,0,0,0,0,0,0.44648,0,0,0
"IBD_556",0,3.62469,1.39064,0.0445,0.25139,0,0.35826,0.00161,0.03572,0,0,0,0.01825,0,0,0,0,0,0
"IBD_557",0,11.46264,5.84311,0.15298,0.23718,0,0.22085,0.03536,0.13857,0,0,0,0.02499,0,0,0,0,0,0
"IBD_558",1.4271,11.63679,2.4972,0.86856,0.49172,0,0.06825,0.053,0.08943,0,0,0.01325,0.02364,0,0.12707,0,0,0,0
"IBD_559",0.25085,7.60823,4.08927,0.85968,0.41746,0,0.20126,0.22436,0.07955,0,0,0.06297,0,0,0.38841,0,0,0,0
"IBD_560",0,42.94932,0.7784,0.45895,2.58658,0,0.07119,3.63089,0.4743,0,0,0,0,0,1.51899,0,0,0,0
"IBD_561",1.5265,10.35468,1.57848,0.38783,0.22705,0,0.37599,0.18638,0.00651,0,0,0.05153,0,0,0.24718,0,0,0,0
"IBD_562",3.87992,1.53507,14.62841,0.1542,0.07505,0,0.17403,0,0,0,4.69008,0,0.00472,0,0,0,0,0,0
"IBD_563",0.07819,5.37095,0,0,0.35881,0,0.15496,0.4753,0.0425,0,0.02046,0.00568,0,0,0.26728,0,0,0,0
"IBD_564",0.00444,11.6344,0,0,0.75831,0,0.59721,0.8585,0,0,0,0,0.06659,0,0.54579,0,0,0,0
"IBD_565",0.20664,8.0252,0,0,1.37183,0,0.24675,0.12584,0.07134,0,0.05716,0,0.2897,0,0,0,0,0,0
"IBD_566",0.03504,16.44587,0,0,0.38586,0,0.04901,0.17397,0.02031,0,0.06378,0,0.01277,0,0.22373,0,0.15684,0.06199,0
"IBD_567",0.2141,13.33412,0,0,0.22456,0,0.09998,0.29683,0.02649,0,0.03784,0,0.00674,0,0.16559,0,0,0,0
"IBD_568",0.03767,18.67226,0,0,0.48445,0,0.35507,2.19391,0.17055,0,0.06219,0,0.01409,0,0.43817,0,0,0,0
"IBD_569",0.04211,15.43097,1.05305,0,0.67238,0,6.08725,0,0.65468,0,1.41948,0,0.19497,0,0,0,0,0,0
"IBD_570",0.09069,32.58997,3.36649,0.74661,0.38754,0,1.08097,0,0.02097,0,0.41154,0,0.07561,0,0,0,0,0,0
"IBD_571",0.13427,13.78407,0.6548,0.40205,2.98462,0,1.84014,0,0.07468,0,2.90138,0,0.17215,0,0,0,0,0,0
"IBD_572",0.57059,0.85308,13.40593,0.46645,2.26315,0,6.70161,0,0.1982,0,1.70116,0,0.25986,0,0,0,0,0,0
"IBD_573",0.04396,15.54608,0.05684,0.1027,0.21593,0.15926,0.08699,0.13801,0.01039,0,0.5767,0,0.00377,0,0.04343,0,0,0,0
"IBD_574",0.29546,38.03393,2.94296,2.31258,0,0,1.02185,0,0.21423,0,0,0,0,0,0.2112,0.00334,0,0,0
"IBD_575",0,10.66857,11.28785,0.22397,0,0.36576,1.73914,0,0,0,0,0,0,0,0.01862,0,0,0,0
"IBD_576",0,14.81305,8.57364,0.522,0,0.11957,0.47272,0,0.0428,0,0,0,0,0,0.0452,0,0,0,0
"IBD_577",0,25.37764,10.98962,0.97348,0,0.16005,0.42241,0,0.02221,0,0,0,0,0,0.04613,0,0,0,0
"IBD_578",0,29.53099,9.82272,0.99792,0,0.28745,1.45054,0,0,0,0,0,0,0,0.41864,0,0,0,0
"IBD_579",0,24.42854,26.46286,0.28957,0,0.03631,0.19868,0,0,0,0,0,0,0,0.04781,0,0,0,0
"IBD_580",0,1.97394,0,0.05955,0.01438,0,0.02754,0.00638,0.02023,0,0,0,0,0,0,0,0,0,0
"IBD_581",0,6.95485,0.00308,0.05009,0.07523,0,0.09789,0.01515,0.01844,0,0,0,0,0,0,0,0,0,0
"IBD_582",0,0,18.33182,0,0,0,0,0.00251,0,0,0,0.00321,0,0,0,0,0,0,0
"IBD_583",0.00427,2.10042,16.50488,0,0.04897,0,0.03133,0.1153,0.00472,0,0.00224,0.19027,0,0.00061,0.02344,0,0,0,0
"IBD_584",0,0,13.78098,0.00313,1.1038,0,0,0.05317,0,0.026,0,0.10296,0,0,0,0,0,0,0
"IBD_585",0.14833,0,5.87521,0,0.02765,0,0,0.0424,0.03499,0.01808,0.99359,0.02366,0,0.19213,0,0,0,0,0
"IBD_586",0.00109,0,0.17688,0,0,0,0,0,0.00222,0,0,0,0,0,0,0.55699,0,0,0
"IBD_587",0,0,12.52337,0.0868,0.57903,0,0.013,0.04875,0.16781,0.0356,2.00508,0.037,0,0,0,0,0,0,0
"IBD_588",16.62251,0,48.65124,0,0,0,0,0.09628,0,0,0,0,0,0,0,0,0,0,0
"IBD_589",0.9985,0,19.28931,0,0,0,0,1.08193,0,0.03566,0,0,0,0.57817,0,0.13672,0.02669,0,0
"IBD_590",10.90266,3.91742,14.08136,0,0,0,0,0.44438,0,0,0.09419,0,0,0.01152,0,0,0,0,0
"IBD_591",12.37824,16.73528,42.94994,0,0,0,0,0.52056,0,0,0,0,0,0,0,0.03056,0,0,0
"IBD_592",10.93735,14.99546,31.47921,0,0,0,0,0.11986,0,0,0,0,0,0,0,0,0,0,0
"IBD_593",8.2979,15.03055,12.67743,0,0,0,0,0.01551,0,0,0.02014,0,0,0.8432,0,0,0.01528,2.51325,0
"IBD_594",0,0,0,0.02278,0,0,0,0,0,0,0,0,0,0,0,0.16227,0,0,0
"IBD_595",0,0,0,0.24861,0,0,0.16069,0,0,0,0,0,0,0,0,0.06504,0,0,0
"IBD_596",0,0,0,0.03544,0,0,0.22326,0,0,0,0,0,0,0,0,0.05543,0,0,0
"IBD_597",1.47875,3.37564,2.24307,0.0811,0.09953,0.04243,0.27155,0,0.13649,0,0.81969,0,0,0,0,0,0,0,0
"IBD_598",4.08373,2.47028,2.21147,0.03652,0.19862,0.03955,0.05058,0,0.17913,0,0.18165,0.02559,0,0,0,0,0,0,0
"IBD_599",2.29783,2.94998,3.00747,0.25101,0.48597,0.06146,1.36665,0,1.0415,0,2.07674,0.00101,0,0,0,0,0,0,0
"IBD_600",1.86051,6.80044,3.14704,0.3185,0.74531,0.35844,1.90004,0,0.21537,0,0.8919,0.01808,0,0,0,0,0,0,0
"IBD_601",0.30951,3.25107,0.45503,0,0,0,0.11831,0.02506,0,0,0.07479,0,0.00372,0,0,0,0,0,0
"IBD_602",0,1.2229,0,0.1085,0.30865,0,0.60439,0.20147,0.01541,0,0,0,0,0,0.65901,0,0,0,0
"IBD_603",2.85441,2.36378,14.26398,0.25734,0.02847,0,0.55084,0,0,0,6.47317,0,0.07098,0,0,0,0,0,0.61316
"IBD_604",19.43204,0.39423,0,0,0,0,0,0,0,0,0.39574,0,0,0.0485,0,0,0,0,0
"IBD_605",3.51597,0,0.17071,5.28479,0,0,0,0,0,0,0.02919,0,0,0.04642,0,0,0,0,0
"IBD_606",6.40291,0.03212,0,0.16693,0,0,0,0.00849,0,0,0,0,0,0.00741,0,0,0,0,0
"IBD_607",0,4.81471,0,0.01888,0,0,0.63996,0.00984,0.04394,0,0.81637,0,0.0317,0,0,0,0,0,0
"IBD_608",0,12.05937,0,0.02497,0,0,0.02465,0,0,0,0.10828,0,0,0,0,0,0,0,0
"IBD_609",0.06721,1.49155,0.32727,0.12305,0,0,1.29576,0.00474,0.3861,0,1.11624,0,0,0,0,0,0,0,0
